ParameterName,default,1.7555602316018748,1.7555602316018748.1,1.7555602316018748.1.1,1.7555602316018748.1.1.1,1.7555602316018748.2,1.160081182281753,1.160081182281753.1,1.160081182281753.2,1.160081182281753.3,1.160081182281753.4,1.160081182281753.5,1.160081182281753.6,1.160081182281753.1.1,1.156861992147533,1.1478299537760221,1.1469697276725375,1.1456870804478407,1.139935510202582,1.1370460901080575,1.2722450635880753,1.1710581507739728,1.1674139362157154,2.3746424640806785,2.1705303032807706,2.170505372728659,2.1610039776855046,2.1583441001663073,2.155954197509544,2.1534945352378623,2.1511228232468538,2.1506370885997024,2.1476918227769732,2.145060803175669,2.1928757320293215,1.99269302813858,1.9772441072526934,1.9756456456100184,1.971836709099946,1.92975134509677,1.9284234633343287,1.9251779212078513,1.8983645225936614,1.8973146903291633,1.8969075371365338,1.891532990268774,1.891532990268774.1,1.8905635889078876,1.8876144197330182,1.8649039058953545,1.8649039058953545.1,1.8594755291132128,1.8594755291132128.1,1.8490559008482434,1.8472005431486958,1.824058923051778,1.8167320350703609,1.8152155753755121,1.8152155753755121.1,1.8144716081288814,1.8110011030057815,1.7954256193340805,1.7954256193340805.1,1.7605554363975755,1.7605554363975755.1,1.7604788282754862,1.7604788282754862.1,1.7604788282754862.1.1,1.7604788282754862.1.1.1,1.7502140553650476,1.7502140553650476.1,1.7502140553650476.1.1,1.7495401016925725,1.7495401016925725.1,1.7495401016925725.1.1,1.7495401016925725.1.1.1,1.7495401016925725.1.1.1.1,1.7495401016925725.1.1.1.1.1,1.7495401016925725.1.1.1.1.1.1,1.7495401016925725.1.1.1.1.1.1.1,1.7495401016925725.1.1.1.1.1.1.1.1,1.7460263932927915,1.7354461929666996,1.7235792430465473,1.7213456808507304,1.7213456808507304.1,1.7213456808507304.1.1,1.7213456808507304.1.1.1,1.7213456808507304.1.1.1.1,1.7213456808507304.1.1.1.1.1,1.7213075385839631,1.7213075385839631.1,1.7213075385839631.1.1,1.7213075385839631.1.1.1,1.7213075385839631.1.1.1.1,1.7213075385839631.1.1.1.1.1,1.7213075385839631.1.1.1.1.1.1,1.6391475807093598,1.6391475807093598.1,1.6391475807093598.1.1,1.6391475807093598.1.1.1,1.6379377581322347,1.6379377581322347.1,1.6379377581322347.1.1,1.637623043839984,1.637623043839984.1,1.637623043839984.1.1,1.637623043839984.1.1.1,1.637623043839984.1.1.1.1,1.637623043839984.1.1.1.1.1,1.637623043839984.1.1.1.1.1.1,1.637623043839984.1.1.1.1.1.1.1,1.637623043839984.1.1.1.1.1.1.1.1,1.637623043839984.1.1.1.1.1.1.1.1.1,1.637623043839984.1.1.1.1.1.1.1.1.1.1,1.637623043839984
adjust_Normal_Flood,0.4900367554056728,0.5,0.7598144744353683,0.5955327179652332,0.5642543420834676,0.6953603654114386,0.2086836730464896,0.2176275663190151,0.2176275663190151,0.2176275663190151,0.2176275663190151,0.2176275663190151,0.2836996877782928,0.5619997905752012,0.5,0.7989885409767428,0.91937604309488,0.91937604309488,0.7274964756906903,0.7274964756906903,0.4143947225085064,0.4143947225085064,0.4143947225085064,0.5621786051189345,0.5621786051189345,0.5621786051189345,0.4194246622390447,0.4194246622390447,0.4194246622390447,0.4194246622390447,0.4194246622390447,0.4194246622390447,0.4194246622390447,0.4194246622390447,0.5,0.5,0.3568759794581384,0.4448946730470303,0.4448946730470303,0.4448946730470303,0.4448946730470303,0.4448946730470303,0.4448946730470303,0.4448946730470303,0.4448946730470303,0.6028796308076029,0.6028796308076029,0.6028796308076029,0.6924503666500654,0.6924503666500654,0.6924503666500654,0.5833071516440961,0.5833071516440961,0.5833071516440961,0.7131532035656426,0.7131532035656426,0.7131532035656426,0.7131532035656426,0.7131532035656426,0.7131532035656426,0.7131532035656426,0.7131532035656426,0.7131532035656426,0.7131532035656426,0.7131532035656426,0.7131532035656426,0.7131532035656426,0.7131532035656426,0.7131532035656426,0.7131532035656426,0.4760924908806098,0.4760924908806098,0.4760924908806098,0.4760924908806098,0.4760924908806098,0.4760924908806098,0.4760924908806098,0.4760924908806098,0.4760924908806098,0.4760924908806098,0.4760924908806098,0.4760924908806098,0.4760924908806098,0.4760924908806098,0.4760924908806098,0.4760924908806098,0.4760924908806098,0.2049723004323044,0.2049723004323044,0.5358576912222437,0.5358576912222437,0.5358576912222437,0.5358576912222437,0.5358576912222437,0.5358576912222437,0.5358576912222437,0.5358576912222437,0.5358576912222437,0.5358576912222437,0.6733016179759709,0.6733016179759709,0.6733016179759709,0.6733016179759709,0.6733016179759709,0.6733016179759709,0.6733016179759709,0.6733016179759709,0.6733016179759709,0.6733016179759709,0.6733016179759709,0.6733016179759709,0.6733016179759709,0.6733016179759709,0.6733016179759709,0.6733016179759709,0.6733016179759709
ReservoirRnormqMult,1.96637718581027,1.125,0.8746300228587662,1.005664690224352,1.464246131224667,1.4760325762580997,1.1954733921713248,0.9476214064022108,1.124791415101901,1.4016798106969008,1.1969626817196617,1.1969626817196617,1.1146631456731622,1.745531071919652,0.849185713396506,0.849185713396506,0.7825194444809264,1.1013958214251156,1.1013958214251156,1.1013958214251156,1.125,1.125,1.125,1.2755767596479004,1.2755767596479004,1.2755767596479004,1.2047917095540337,0.8614273425659388,0.8614273425659388,0.8614273425659388,0.8614273425659388,0.8614273425659388,0.8614273425659388,0.8614273425659388,1.3764361187587806,1.3764361187587806,1.8428059570035584,1.8428059570035584,1.8428059570035584,1.8428059570035584,1.8428059570035584,1.6591129540210394,1.6591129540210394,1.6591129540210394,1.6591129540210394,1.6591129540210394,1.925209445798175,1.925209445798175,1.925209445798175,1.9433282459001933,1.9433282459001933,1.8152539236471887,1.8152539236471887,1.8152539236471887,1.8152539236471887,1.8152539236471887,1.971875286218264,1.971875286218264,1.971875286218264,1.971875286218264,1.971875286218264,1.971875286218264,1.971875286218264,1.971875286218264,1.971875286218264,1.971875286218264,1.971875286218264,1.971875286218264,1.971875286218264,1.971875286218264,1.971875286218264,1.971875286218264,1.971875286218264,1.971875286218264,1.971875286218264,1.971875286218264,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.4628608945724708,1.946484349441144,1.946484349441144,1.946484349441144,1.946484349441144,1.946484349441144,1.946484349441144,1.946484349441144,1.946484349441144
AvWaterRateThreshold,62.01703650606643,50.5,47.38574495759728,37.869030681079096,28.40378483755436,20.265265727351263,54.08232900971314,56.70629035056645,56.70629035056645,56.70629035056645,56.70629035056645,57.62711283817615,31.21809707743825,31.21809707743825,50.5,49.69643351535089,49.69643351535089,49.69643351535089,49.69643351535089,49.69643351535089,55.42764262388902,55.42764262388902,55.42764262388902,53.883243471443286,53.883243471443286,53.883243471443286,50.5,11.746606320998964,11.746606320998964,11.746606320998964,11.746606320998964,11.746606320998964,26.28074885681852,33.862950764505065,57.11096603126501,42.0572652711892,42.0572652711892,42.0572652711892,42.0572652711892,42.0572652711892,44.20810624290742,44.20810624290742,44.20810624290742,75.40712242880826,75.40712242880826,75.40712242880826,75.40712242880826,75.40712242880826,75.40712242880826,75.40712242880826,75.40712242880826,75.40712242880826,75.40712242880826,75.40712242880826,75.40712242880826,75.40712242880826,75.40712242880826,75.40712242880826,75.40712242880826,75.40712242880826,75.40712242880826,75.40712242880826,82.18545212886497,61.03236071469964,61.03236071469964,34.632178376273146,34.632178376273146,34.632178376273146,34.632178376273146,34.632178376273146,34.632178376273146,34.632178376273146,34.632178376273146,34.632178376273146,34.632178376273146,34.632178376273146,34.632178376273146,34.632178376273146,34.632178376273146,34.632178376273146,34.632178376273146,34.632178376273146,34.632178376273146,34.632178376273146,54.16956978415881,54.16956978415881,54.16956978415881,54.16956978415881,54.16956978415881,54.16956978415881,54.16956978415881,54.16956978415881,54.16956978415881,54.16956978415881,54.16956978415881,54.16956978415881,54.16956978415881,54.16956978415881,54.16956978415881,54.16956978415881,54.16956978415881,73.12090800323833,89.31200262544935,89.31200262544935,89.31200262544935,89.31200262544935,87.18018937376834,87.18018937376834,87.18018937376834,87.18018937376834,87.18018937376834,87.18018937376834,87.18018937376834,87.18018937376834,87.18018937376834,76.72377147652037
QSplitMult,10.83461029463512,10.0,10.316222521747392,8.372738292888652,10.933612030397269,12.28393950795514,14.767739697316092,17.1338253883248,15.805552033406846,17.364375590256547,13.79580910933196,17.490273826817436,13.026512132502752,19.386513665476905,7.66211956131197,6.872829516685378,6.872829516685378,6.872829516685378,6.872829516685378,6.872829516685378,10.0,10.0,10.0,7.714841447647752,5.610539359540866,5.610539359540866,9.9455030503293,14.034864272462617,14.034864272462617,14.034864272462617,14.034864272462617,15.404261958570544,15.404261958570544,15.404261958570544,9.054739240056836,18.5598693345951,18.5598693345951,18.5598693345951,18.5598693345951,15.613438081245036,15.613438081245036,15.613438081245036,19.5563995890268,19.5563995890268,19.5563995890268,17.880254610409853,17.880254610409853,17.880254610409853,17.880254610409853,17.880254610409853,17.880254610409853,17.880254610409853,17.880254610409853,17.880254610409853,17.40862546235519,17.40862546235519,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,14.639472778203237,19.89667801838136,19.89667801838136,19.89667801838136,14.889983088208329,14.889983088208329
ChanBottomWMult,1.906934290922408,2.5,1.5932324311037775,2.190560446851865,2.380468900144076,2.380468900144076,2.05548418140836,1.5680877246568112,1.0120910813844644,1.0120910813844644,0.933019013047102,0.933019013047102,0.7863234656322793,0.5861859272743257,2.5,2.6239873727660905,2.6239873727660905,2.6239873727660905,2.6239873727660905,2.6239873727660905,2.5,2.5,2.5,2.61761834972474,2.61761834972474,2.61761834972474,2.6027343849435787,1.8382266198670665,2.427648329419286,1.3193562754612258,1.3193562754612258,1.3193562754612258,0.6393593410089199,0.6393593410089199,3.5825530261199345,3.4899425304483382,3.5740800706579696,3.5740800706579696,3.5740800706579696,3.5740800706579696,3.5740800706579696,2.9066942264229314,3.143386127361055,3.143386127361055,3.143386127361055,3.143386127361055,3.143386127361055,3.143386127361055,2.1146596545885963,2.1146596545885963,2.1146596545885963,2.1146596545885963,2.1146596545885963,2.1146596545885963,2.1146596545885963,2.1146596545885963,2.1146596545885963,2.1146596545885963,2.1146596545885963,2.1146596545885963,2.1146596545885963,2.1146596545885963,2.1146596545885963,2.1146596545885963,2.1146596545885963,2.1146596545885963,2.1146596545885963,2.1146596545885963,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,1.7444993153960031,2.1994233409108657,2.1994233409108657,2.1994233409108657,2.1994233409108657,2.1994233409108657,2.1994233409108657,2.1994233409108657,2.1994233409108657,2.1994233409108657,2.1994233409108657,2.1994233409108657,2.1994233409108657,2.1994233409108657,2.1994233409108657,2.1994233409108657
ChanDepthTMult,2.6975072421039834,2.5,2.4743699437952777,3.6823064233883738,3.6823064233883738,3.6823064233883738,2.931617859824482,3.47777894740777,4.642501627372567,4.131509982925227,3.302285062232267,2.591685202426942,2.591685202426942,1.904169646459426,1.6113536872510998,1.236998302947711,0.5464363503517258,0.5464363503517258,0.5464363503517258,0.5464363503517258,1.873656231140236,1.873656231140236,1.873656231140236,3.7236713890340063,3.7236713890340063,3.7236713890340063,2.810457151478348,2.810457151478348,2.810457151478348,2.810457151478348,2.810457151478348,2.810457151478348,2.809930028377967,2.809930028377967,3.176556520799948,3.389738376346867,4.2866284059557085,4.959750063201973,4.959750063201973,4.959750063201973,4.92947087346524,4.92947087346524,4.92947087346524,4.92947087346524,4.581988874782651,4.581988874782651,4.581988874782651,4.581988874782651,4.581988874782651,4.581988874782651,4.581988874782651,4.581988874782651,3.980096401423444,3.980096401423444,3.980096401423444,3.980096401423444,3.980096401423444,3.980096401423444,3.980096401423444,3.980096401423444,3.980096401423444,4.354525088829414,4.354525088829414,4.354525088829414,4.354525088829414,4.354525088829414,4.354525088829414,4.354525088829414,4.354525088829414,4.354525088829414,4.354525088829414,4.354525088829414,4.354525088829414,4.354525088829414,4.354525088829414,4.354525088829414,4.354525088829414,4.354525088829414,4.354525088829414,4.354525088829414,4.354525088829414,4.354525088829414,4.787378847341923,4.787378847341923,4.787378847341923,4.787378847341923,4.787378847341923,4.787378847341923,4.787378847341923,4.787378847341923,4.787378847341923,4.787378847341923,4.900973463438172,4.900973463438172,4.900973463438172,4.900973463438172,4.900973463438172,4.900973463438172,4.403308475195541,4.403308475195541,4.403308475195541,4.403308475195541,4.403308475195541,4.403308475195541,4.403308475195541,4.403308475195541,4.403308475195541,4.403308475195541,4.403308475195541,4.403308475195541,4.403308475195541,4.403308475195541,4.403308475195541,4.403308475195541,4.403308475195541,4.403308475195541
ChanSMult,3.306703718343398,2.5,2.728090737707943,2.331151595844492,1.6796446816073267,1.150005488940365,3.812373031508818,4.992739594533651,3.915997653358839,3.915997653358839,3.552879597217018,3.552879597217018,3.552879597217018,2.157766716021292,2.102482258972903,2.102482258972903,1.8401427640163688,1.8401427640163688,1.8401427640163688,1.8401427640163688,0.5654609398493406,0.5654609398493406,0.5654609398493406,1.5156742191333683,0.8999456684241608,0.8999456684241608,3.618120960157589,4.500411084188794,4.500411084188794,4.500411084188794,4.500411084188794,4.500411084188794,4.500411084188794,2.77008974466874,1.6051577989171857,1.6051577989171857,1.1472409021346293,1.1472409021346293,1.1472409021346293,1.1472409021346293,1.1472409021346293,1.023511318313364,1.023511318313364,1.023511318313364,1.023511318313364,0.6172590574943271,0.6172590574943271,0.6172590574943271,0.6172590574943271,0.5686932191998312,0.507039832939604,0.507039832939604,0.507039832939604,0.507039832939604,0.507039832939604,0.507039832939604,0.507039832939604,0.507039832939604,0.507039832939604,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.0580555295727576,2.2157656830014023,2.2157656830014023,2.2157656830014023,2.2157656830014023,2.2157656830014023,2.2157656830014023,2.2157656830014023,2.2157656830014023,2.2157656830014023,2.2157656830014023,2.62026329598727,2.62026329598727,2.62026329598727,2.62026329598727,2.62026329598727,2.62026329598727
GwLoss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fracirrigated,0.5013014515458504,0.5,0.4469739631330622,0.293677192713878,0.0999718426926971,0.1564544296593959,0.4884781656703608,0.4884781656703608,0.5711505304623414,0.4332014377758434,0.4332014377758434,0.141646673844381,0.0832653463886294,0.0013922814872794,0.5,0.5,0.5,0.5,0.3285204848798434,0.3285204848798434,0.6489605644480867,0.6489605644480867,0.6489605644480867,0.3814458542845967,0.3814458542845967,0.3814458542845967,0.5,0.5,0.2687952954337242,0.3070139198699424,0.3070139198699424,0.3070139198699424,0.313216532001975,0.313216532001975,0.6158804921574967,0.702917540280191,0.6128146948933024,0.6128146948933024,0.6128146948933024,0.6128146948933024,0.6128146948933024,0.6128146948933024,0.4211310167115991,0.3090989251615004,0.3090989251615004,0.3090989251615004,0.3090989251615004,0.3090989251615004,0.3688377070966568,0.3688377070966568,0.7593594162350104,0.7593594162350104,0.7593594162350104,0.7593594162350104,0.7593594162350104,0.7593594162350104,0.7593594162350104,0.7593594162350104,0.7593594162350104,0.7593594162350104,0.7593594162350104,0.260365868651079,0.260365868651079,0.260365868651079,0.260365868651079,0.260365868651079,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952,0.2468523294470952
fracforest,0.7897943127675301,0.5,0.9839418884789692,0.7017129602788053,0.7017129602788053,0.53834230215813,0.4495447443029332,0.4495447443029332,0.5200553581975594,0.5200553581975594,0.7047588090018122,0.3938010443643948,0.1581113804469729,0.1581113804469729,0.2116547345972562,0.2116547345972562,0.1903128472263044,0.2742225082797083,0.2742225082797083,0.2742225082797083,0.5,0.3968818932793936,0.3968818932793936,0.2438292473234607,0.2438292473234607,0.2438292473234607,0.8257136111397635,0.8257136111397635,0.8257136111397635,0.8257136111397635,0.8257136111397635,0.5808379741959749,0.5808379741959749,0.5808379741959749,0.6027742015377763,0.6027742015377763,0.4543714518610873,0.4543714518610873,0.1854240193032649,0.1854240193032649,0.7532930530410304,0.7532930530410304,0.7532930530410304,0.7532930530410304,0.7532930530410304,0.7532930530410304,0.6288797982999286,0.6288797982999286,0.6288797982999286,0.6288797982999286,0.6288797982999286,0.3431871790923995,0.2118313951689033,0.2118313951689033,0.2118313951689033,0.0188571482615263,0.0188571482615263,0.0188571482615263,0.0188571482615263,0.0188571482615263,0.0188571482615263,0.0188571482615263,0.0188571482615263,0.0188571482615263,0.0188571482615263,0.0188571482615263,0.0188571482615263,0.279717029357325,0.279717029357325,0.279717029357325,0.279717029357325,0.0103250585306742,0.0103250585306742,0.0103250585306742,0.0103250585306742,0.0103250585306742,0.0103250585306742,0.0103250585306742,0.0103250585306742,0.1198026895402862,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.0102432202938996,0.010243220293899694
fracrice,0.581861317720413,0.5,0.4763659624120102,0.4696558624663915,0.4696558624663915,0.4696558624663915,0.4868484422729535,0.515215500216511,0.5073376767279781,0.5901752001159626,0.5901752001159626,0.6543644153701786,0.7579702911864292,0.8492246037838977,0.5135459187595867,0.4553377798634027,0.5726231159191005,0.6045790492852567,0.6045790492852567,0.6045790492852567,0.4920770757661847,0.4920770757661847,0.4920770757661847,0.3575580474218232,0.0109715900022908,0.0109715900022908,0.4610828271989967,0.3946333653296425,0.5596002342481368,0.5596002342481368,0.5089112915355727,0.5089112915355727,0.3486484204256461,0.3486484204256461,0.6808411603427699,0.9436154325485544,0.9436154325485544,0.9436154325485544,0.9436154325485544,0.9436154325485544,0.9436154325485544,0.9436154325485544,0.9711333353628088,0.9711333353628088,0.9711333353628088,0.8182875667880738,0.9582907323738082,0.9582907323738082,0.4947904066919468,0.41706253908815,0.6153619280112457,0.6725691762089584,0.6725691762089584,0.6725691762089584,0.6725691762089584,0.6725691762089584,0.6725691762089584,0.6725691762089584,0.6034261943493651,0.6034261943493651,0.6034261943493651,0.6034261943493651,0.6034261943493651,0.6034261943493651,0.5303102453458794,0.5303102453458794,0.7932353961224947,0.7932353961224947,0.7932353961224947,0.7932353961224947,0.7932353961224947,0.7932353961224947,0.7932353961224947,0.7932353961224947,0.7932353961224947,0.7932353961224947,0.7932353961224947,0.7932353961224947,0.7932353961224947,0.7932353961224947,0.7932353961224947,0.7932353961224947,0.7932353961224947,0.7932353961224947,0.7932353961224947,0.7932353961224947,0.7780644310644625,0.7780644310644625,0.7780644310644625,0.7780644310644625,0.7780644310644625,0.7780644310644625,0.7780644310644625,0.7780644310644625,0.8302009845701726,0.8955344405893222,0.8955344405893222,0.8955344405893222,0.8955344405893222,0.8955344405893222,0.8955344405893222,0.8955344405893222,0.8955344405893222,0.8955344405893222,0.8955344405893222,0.8955344405893222,0.8955344405893222,0.8955344405893222,0.8899562722179218,0.8899562722179218,0.8899562722179218,0.8899562722179218,0.8899562722179218,0.8899562722179218,0.8899562722179218,0.8899562722179218
fracother,0.3010485323305065,0.5,0.2095446737399707,0.1707341683739739,0.4132770789375216,0.4132770789375216,0.6019415694685404,0.507384940493582,0.5882266824087291,0.5882266824087291,0.5073173734823853,0.6349261847997645,0.5659044316522577,0.5659044316522577,0.4356636044250727,0.4356636044250727,0.4356636044250727,0.256914247201812,0.256914247201812,0.2276504741293238,0.5,0.5,0.5,0.6576999365790748,0.6576999365790748,0.6576999365790748,0.3649726635896259,0.3649726635896259,0.7290466999151417,0.7290466999151417,0.7290466999151417,0.7290466999151417,0.7290466999151417,0.7290466999151417,0.5,0.5117422250614456,0.2747412497942054,0.4113257217328327,0.4113257217328327,0.5178032373376985,0.5178032373376985,0.3772215415736144,0.3772215415736144,0.3772215415736144,0.4860221090923191,0.4860221090923191,0.4860221090923191,0.4860221090923191,0.4860221090923191,0.4860221090923191,0.4860221090923191,0.4860221090923191,0.4860221090923191,0.4860221090923191,0.4860221090923191,0.4628913376065945,0.4628913376065945,0.6565943001756521,0.6565943001756521,0.6565943001756521,0.6565943001756521,0.6565943001756521,0.2938576968015104,0.2938576968015104,0.2938576968015104,0.2938576968015104,0.2938576968015104,0.2938576968015104,0.2938576968015104,0.2938576968015104,0.2938576968015104,0.2938576968015104,0.2938576968015104,0.2938576968015104,0.2938576968015104,0.2938576968015104,0.2938576968015104,0.4644323568385931,0.4644323568385931,0.4644323568385931,0.4644323568385931,0.4644323568385931,0.4644323568385931,0.4644323568385931,0.4644323568385931,0.4644323568385931,0.4644323568385931,0.4644323568385931,0.4644323568385931,0.4644323568385931,0.4644323568385931,0.4947349349746392,0.4947349349746392,0.4947349349746392,0.4947349349746392,0.4947349349746392,0.4947349349746392,0.4947349349746392,0.4947349349746392,0.4947349349746392,0.4947349349746392,0.4947349349746392,0.4947349349746392,0.4947349349746392,0.4947349349746392,0.4947349349746392,0.4947349349746392,0.4947349349746392,0.4947349349746392,0.4947349349746392,0.4947349349746392,0.4947349349746392,0.5554774035224406,0.5554774035224406,0.5554774035224406,0.5554774035224406
fracsealed,0.4174590639425771,0.5,0.5933149113881823,0.8055252596315365,0.9336078418370456,0.7057544742604895,0.6460713422031216,0.6958456843868598,0.7210902051118503,0.6743383924173502,0.6743383924173502,0.5040132280173226,0.5040132280173226,0.6367283096834776,0.5,0.6719583089463259,0.7777410742433714,0.7777410742433714,0.7777410742433714,0.7777410742433714,0.197418016356073,0.197418016356073,0.197418016356073,0.6109571484249997,0.6109571484249997,0.6109571484249997,0.5,0.5,0.5,0.1964909917681884,0.1964909917681884,0.3195088526326948,0.3195088526326948,0.3195088526326948,0.3001087122503723,0.0941859951230162,0.0941859951230162,0.0941859951230162,0.0941859951230162,0.0941859951230162,0.0941859951230162,0.0941859951230162,0.0941859951230162,0.0941859951230162,0.1906173683739009,0.1906173683739009,0.1906173683739009,0.1906173683739009,0.0463970791066164,0.0463970791066164,0.0463970791066164,0.0463970791066164,0.0463970791066164,0.0463970791066164,0.0463970791066164,0.0463970791066164,0.0463970791066164,0.0463970791066164,0.0463970791066164,0.0463970791066164,0.0310849735931114,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.1625109212282982,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485,0.3003956229320485
